_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
651ca66635c032df7ec06148,Guarda roupas,moveis,656.1,46.5813793899,2022-06-29,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
651ca66635c032df7ec06149,Jogo de tabuleiro,brinquedos,204.57,8.4771761372,2022-06-29,Camila Ribeiro,PE,5,cartao_credito,8,-8.38,-37.86
651ca66635c032df7ec0614a,Corda de pular,esporte e lazer,30.05,2.1311766226,2022-06-29,Pedro Gomes,SP,2,cartao_credito,3,-22.19,-48.79
651ca66635c032df7ec0614e,Celular Plus X42,eletronicos,2974.54,155.9697454493,2021-07-29,Camila Ribeiro,DF,4,cartao_credito,3,-15.83,-47.86
651ca66635c032df7ec0614f,Lavadora de roupas,eletrodomesticos,1869.39,99.8281704324,2021-07-29,Juliana Costa,BA,4,cartao_credito,6,-13.29,-41.71
651ca66635c032df7ec06150,Cama box,moveis,483.3,26.0173969472,2021-07-29,Beatriz Moraes,GO,5,boleto,1,-15.98,-49.86
651ca66635c032df7ec06151,Cubo mágico 8x8,brinquedos,27.29,0.0,2021-07-29,Larissa Alves,MG,3,boleto,1,-18.1,-44.38
651ca66635c032df7ec06152,Geladeira,eletrodomesticos,2001.26,104.1455134684,2021-07-29,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec06153,Lavadora de roupas,eletrodomesticos,1740.91,92.9813460486,2021-07-29,Thiago Silva,SC,1,cartao_credito,5,-27.45,-50.95
651ca66635c032df7ec06154,Carrinho controle remoto,brinquedos,116.33,6.7253270575,2021-07-29,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
651ca66635c032df7ec06155,Smart TV,eletronicos,2134.19,114.17030152,2021-07-29,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec06156,Cadeira de escritório,moveis,549.97,26.8686870346,2021-07-29,Felipe Santos,SP,1,cartao_credito,7,-22.19,-48.79
651ca66635c032df7ec06157,Guarda roupas,moveis,698.52,34.7785276362,2021-07-29,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec06158,Dashboards com Power BI,livros,44.68,0.0,2021-07-29,Larissa Alves,SP,5,cupom,1,-22.19,-48.79
651ca66635c032df7ec06159,Smart TV,eletronicos,2298.81,123.3445645836,2021-07-29,Thiago Silva,SP,4,boleto,1,-22.19,-48.79
651ca66635c032df7ec0615a,Corda de pular,esporte e lazer,26.87,1.7138725729,2021-07-29,Bruno Rodrigues,SP,3,cartao_credito,10,-22.19,-48.79
651ca66635c032df7ec0615b,Fone de ouvido,eletronicos,194.37,10.8807222817,2021-07-29,Lucas Oliveira,CE,3,boleto,1,-5.2,-39.53
651ca66635c032df7ec0615c,Cadeira de escritório,moveis,586.51,31.5130189499,2021-07-29,Larissa Alves,SP,4,cartao_credito,8,-22.19,-48.79
651ca66635c032df7ec0615d,Boneca bebê,brinquedos,77.34,4.6443873196,2021-07-29,Beatriz Moraes,GO,5,cartao_credito,3,-15.98,-49.86
651ca66635c032df7ec0615e,Bicicleta,esporte e lazer,837.07,42.1558983219,2022-07-29,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec0615f,Micro-ondas,eletrodomesticos,669.55,33.2359622897,2022-07-29,Juliana Costa,RJ,1,boleto,1,-22.25,-42.66
651ca66635c032df7ec06160,Pandeiro,instrumentos musicais,115.92,13.9744008835,2022-07-29,Bianca Santos,RJ,5,cartao_credito,3,-22.25,-42.66
651ca66635c032df7ec06161,Poltrona,moveis,284.01,15.405803992,2022-07-29,João Souza,MG,5,boleto,1,-18.1,-44.38
651ca66635c032df7ec06162,Mesa de centro,moveis,293.43,23.1798450299,2022-07-29,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
651ca66635c032df7ec06163,Bola de vôlei,esporte e lazer,79.78,4.5311708983,2022-07-29,Bianca Santos,DF,5,cartao_credito,2,-15.83,-47.86
651ca66635c032df7ec0616c,Lavadora de roupas,eletrodomesticos,1630.56,87.3535191424,2021-08-29,João Souza,RJ,4,cartao_credito,3,-22.25,-42.66
651ca66635c032df7ec0616d,Cubo mágico 8x8,brinquedos,27.56,0.0,2021-08-29,Beatriz Moraes,SP,4,cartao_credito,4,-22.19,-48.79
651ca66635c032df7ec0616e,Smartwatch,eletronicos,246.81,13.4250159046,2021-08-29,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
651ca66635c032df7ec0616f,Panela de pressão,utilidades domesticas,106.63,6.6175745461,2021-08-29,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
651ca66635c032df7ec06170,Guarda roupas,moveis,600.9,32.8845324252,2021-08-29,Bianca Santos,RJ,1,cartao_credito,2,-22.25,-42.66
651ca66635c032df7ec06171,Jogo de tabuleiro,brinquedos,150.0,8.2701746482,2021-08-29,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec06172,Cama box,moveis,527.52,28.3719789156,2021-08-29,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec06173,Copo térmico,esporte e lazer,58.93,0.0,2021-08-29,Rafael Costa,ES,5,cupom,1,-19.19,-40.34
651ca66635c032df7ec06174,Jogo de panelas,utilidades domesticas,170.82,9.3787770132,2022-08-29,Thiago Silva,ES,5,cartao_credito,4,-19.19,-40.34
651ca66635c032df7ec06175,Sofá retrátil,moveis,975.11,52.608686126,2022-08-29,Lucas Oliveira,SC,5,cartao_credito,3,-27.45,-50.95
651ca66635c032df7ec06176,Cama box,moveis,624.3,33.5252227623,2022-08-29,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec06177,Cubo mágico 8x8,brinquedos,10.72,1.101912275,2022-08-29,Bianca Santos,RJ,5,boleto,1,-22.25,-42.66
651ca66635c032df7ec06178,Carrinho controle remoto,brinquedos,84.86,5.049644232,2022-08-29,Bruno Rodrigues,GO,5,cartao_credito,4,-15.98,-49.86
651ca66635c032df7ec0617e,Micro-ondas,eletrodomesticos,740.37,37.0069142345,2021-09-29,João Souza,DF,3,cartao_credito,7,-15.83,-47.86
651ca66635c032df7ec0617f,Assistente virtual,eletronicos,284.81,15.6963802017,2021-09-29,João Souza,MG,2,cartao_credito,6,-18.1,-44.38
651ca66635c032df7ec06180,Cama king,moveis,587.52,28.868111569,2021-09-29,Lucas Oliveira,RJ,4,cartao_credito,7,-22.25,-42.66
651ca66635c032df7ec06181,Blocos de montar,brinquedos,46.98,0.0,2021-09-29,Rafael Costa,ES,5,cartao_credito,3,-19.19,-40.34
651ca66635c032df7ec06182,Guarda roupas,moveis,664.15,36.0510016192,2021-09-29,Lucas Oliveira,SP,3,cartao_credito,8,-22.19,-48.79
651ca66635c032df7ec06183,Headset,eletronicos,340.75,18.4270382952,2021-09-29,Thiago Silva,SP,5,cartao_credito,2,-22.19,-48.79
651ca66635c032df7ec06184,Secadora de roupas,eletrodomesticos,1846.51,99.2609502846,2021-09-29,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec06185,Poltrona,moveis,315.23,17.3113141504,2021-09-29,Lucas Oliveira,PB,5,cartao_credito,3,-7.28,-36.72
651ca66635c032df7ec06186,Boneca bebê,brinquedos,73.59,1.502885178,2022-09-29,Lucas Oliveira,RS,4,boleto,1,-30.17,-53.5
651ca66635c032df7ec06187,Geladeira,eletrodomesticos,3282.01,180.9990942756,2022-09-29,Juliana Costa,RJ,5,cartao_credito,6,-22.25,-42.66
651ca66635c032df7ec06188,Xadrez de madeira,brinquedos,46.47,0.0,2022-09-29,Juliana Costa,PR,5,boleto,1,-24.89,-51.55
651ca66635c032df7ec06189,Bola de vôlei,esporte e lazer,66.73,3.8362976579,2022-09-29,Rafael Costa,RJ,1,cartao_credito,5,-22.25,-42.66
651ca66635c032df7ec0618a,Poltrona,moveis,341.45,15.7656243469,2022-09-29,Pedro Gomes,PR,5,cartao_credito,4,-24.89,-51.55
651ca66635c032df7ec0618b,Poltrona,moveis,380.94,23.4477253015,2022-09-29,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
651ca66635c032df7ec0618c,Bicicleta,esporte e lazer,484.59,23.387398724,2022-09-29,Felipe Santos,SP,3,cartao_credito,4,-22.19,-48.79
651ca66635c032df7ec0618d,Poltrona,moveis,368.13,17.1862540827,2022-09-29,João Souza,SP,5,boleto,1,-22.19,-48.79
651ca66635c032df7ec0618e,Secadora de roupas,eletrodomesticos,1954.02,104.3288124277,2022-09-29,João Souza,SP,5,cartao_credito,6,-22.19,-48.79
651ca66635c032df7ec06197,Poltrona,moveis,384.38,20.9981831549,2021-10-29,Pedro Gomes,SP,5,cartao_credito,4,-22.19,-48.79
651ca66635c032df7ec06198,Boneca bebê,brinquedos,55.02,0.0,2021-10-29,Juliana Costa,CE,5,cartao_credito,1,-5.2,-39.53
651ca66635c032df7ec06199,Violão,instrumentos musicais,424.87,23.3100614701,2021-10-29,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec0619a,Mesa de centro,moveis,297.81,23.6555376762,2021-10-29,Isabella Pereira,SP,5,cartao_debito,1,-22.19,-48.79
651ca66635c032df7ec0619b,Bateria,instrumentos musicais,512.56,35.0942876303,2021-10-29,Larissa Alves,RJ,5,cartao_credito,5,-22.25,-42.66
651ca66635c032df7ec0619c,Copo térmico,esporte e lazer,35.91,2.4432039934,2021-10-29,Beatriz Moraes,MG,5,boleto,1,-18.1,-44.38
651ca66635c032df7ec0619d,TV Led UHD 4K,eletronicos,3672.57,195.842080739,2021-10-29,Pedro Gomes,PE,4,boleto,1,-8.38,-37.86
651ca66635c032df7ec0619e,Kit banquetas,moveis,367.77,19.8657720081,2021-10-29,Beatriz Moraes,PR,4,cartao_credito,1,-24.89,-51.55
651ca66635c032df7ec0619f,Corda de pular,esporte e lazer,19.68,1.9363159696,2021-10-29,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
651ca66635c032df7ec061a0,Blocos de montar,brinquedos,57.78,3.763623325,2021-10-29,Thiago Silva,MS,5,boleto,1,-20.51,-54.54
651ca66635c032df7ec061a1,Lava louças,eletrodomesticos,1948.0,104.6135548046,2021-10-29,João Souza,DF,4,cartao_credito,1,-15.83,-47.86
651ca66635c032df7ec061a2,Xadrez de madeira,brinquedos,43.72,5.4917747954,2022-10-29,Pedro Gomes,RS,5,cartao_credito,1,-30.17,-53.5
651ca66635c032df7ec061a3,Modelagem preditiva,livros,64.3,1.008220626,2022-10-29,Bruno Rodrigues,PR,5,cupom,1,-24.89,-51.55
651ca66635c032df7ec061a4,Secadora de roupas,eletrodomesticos,1221.65,62.63362635,2022-10-29,Thiago Silva,SP,4,cartao_credito,2,-22.19,-48.79
651ca66635c032df7ec061a5,Smart TV,eletronicos,1762.86,91.4514306718,2022-10-29,João Souza,MG,5,cartao_credito,1,-18.1,-44.38
651ca66635c032df7ec061a6,Faqueiro,utilidades domesticas,57.44,3.7455193479,2022-10-29,Larissa Alves,SP,3,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec061a7,Cama box,moveis,823.0,44.5092862343,2022-10-29,Bruno Rodrigues,SP,5,cartao_credito,5,-22.19,-48.79
651ca66635c032df7ec061a8,Fogão,eletrodomesticos,961.13,48.7617200993,2022-10-29,Camila Ribeiro,SP,3,cartao_credito,7,-22.19,-48.79
651ca66635c032df7ec061b0,Kit banquetas,moveis,390.16,21.0579721499,2021-11-29,Juliana Costa,SP,5,cartao_credito,4,-22.19,-48.79
651ca66635c032df7ec061b1,Fogão,eletrodomesticos,920.82,49.3196716139,2021-11-29,Mariana Ferreira,MG,5,cartao_debito,1,-18.1,-44.38
651ca66635c032df7ec061b2,Cama king,moveis,1167.79,63.0697194912,2021-11-29,Bruno Rodrigues,SP,5,cartao_credito,10,-22.19,-48.79
651ca66635c032df7ec061b3,Fogão,eletrodomesticos,1177.4,60.2774469719,2021-11-29,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
651ca66635c032df7ec061b4,Panela de pressão,utilidades domesticas,80.89,11.862729436,2021-11-29,Larissa Alves,MT,4,boleto,1,-12.64,-55.42
651ca66635c032df7ec061b5,Guarda roupas,moveis,668.92,33.202416685,2021-11-29,Felipe Santos,RS,4,boleto,1,-30.17,-53.5
651ca66635c032df7ec061b6,Cama box,moveis,572.69,31.1810317678,2021-11-29,Pedro Gomes,MS,4,cartao_credito,2,-20.51,-54.54
651ca66635c032df7ec061b7,Micro-ondas,eletrodomesticos,940.11,50.3411551783,2021-11-29,João Souza,RJ,1,cartao_credito,2,-22.25,-42.66
651ca66635c032df7ec061b8,Fogão,eletrodomesticos,652.69,35.64219412,2021-11-29,Rafael Costa,MT,5,cartao_credito,7,-12.64,-55.42
651ca66635c032df7ec061b9,Fogão,eletrodomesticos,1178.51,63.0352379749,2021-11-29,Rafael Costa,RJ,4,cartao_credito,3,-22.25,-42.66
651ca66635c032df7ec061ba,Celular Plus X42,eletronicos,3457.19,184.616071402,2022-11-29,Pedro Gomes,MG,5,cartao_credito,10,-18.1,-44.38
651ca66635c032df7ec061bb,Secadora de roupas,eletrodomesticos,1402.64,72.270799359,2022-11-29,Pedro Gomes,RJ,3,cartao_credito,2,-22.25,-42.66
651ca66635c032df7ec061bc,Violão,instrumentos musicais,550.76,26.910752158,2022-11-29,Bruno Rodrigues,GO,5,cartao_credito,1,-15.98,-49.86
651ca66635c032df7ec061bd,Fone de ouvido,eletronicos,85.32,2.1274723894,2022-11-29,Isabella Pereira,SP,5,cartao_credito,5,-22.19,-48.79
651ca66635c032df7ec061be,Mesa de jantar,moveis,234.86,12.788714355,2022-11-29,Bruno Rodrigues,SP,3,cartao_credito,4,-22.19,-48.79
651ca66635c032df7ec061c6,Poltrona,moveis,278.23,12.3993495382,2021-12-29,Beatriz Moraes,MG,5,cartao_credito,9,-18.1,-44.38
651ca66635c032df7ec061c7,Cômoda,moveis,352.52,16.3550685439,2021-12-29,Rafael Costa,MG,1,cartao_credito,1,-18.1,-44.38
651ca66635c032df7ec061c8,Bola de basquete,esporte e lazer,36.87,2.4943211053,2021-12-29,Beatriz Moraes,MG,3,boleto,1,-18.1,-44.38
651ca66635c032df7ec061c9,Guitarra,instrumentos musicais,1171.37,59.9563676125,2021-12-29,Thiago Silva,MG,4,cartao_credito,1,-18.1,-44.38
651ca66635c032df7ec061ca,Bola de vôlei,esporte e lazer,59.77,3.4656985964,2021-12-29,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
651ca66635c032df7ec061cb,Bateria,instrumentos musicais,736.4,36.7955236779,2021-12-29,Mariana Ferreira,MS,5,cartao_credito,10,-20.51,-54.54
651ca66635c032df7ec061cc,Dashboards com Power BI,livros,49.8,0.0,2021-12-29,Isabella Pereira,RJ,1,cartao_credito,6,-22.25,-42.66
651ca66635c032df7ec061cd,Jogo de tabuleiro,brinquedos,181.1,7.2274692445,2021-12-29,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec061ce,Fogão,eletrodomesticos,857.34,45.9339016839,2021-12-29,João Souza,CE,5,cartao_credito,6,-5.2,-39.53
651ca66635c032df7ec061cf,Geladeira,eletrodomesticos,2640.96,147.1688001091,2021-12-29,Lucas Oliveira,SP,4,cartao_credito,4,-22.19,-48.79
651ca66635c032df7ec061d0,Bola de basquete,esporte e lazer,78.18,4.4516266152,2022-12-29,João Souza,RS,2,cartao_credito,6,-30.17,-53.5
651ca66635c032df7ec061d1,Violão,instrumentos musicais,579.71,28.4522525647,2022-12-29,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec061d2,Mochila,esporte e lazer,143.9,7.9453679994,2022-12-29,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
651ca66635c032df7ec061d3,Jogo de copos,utilidades domesticas,45.28,0.0,2022-12-29,João Souza,SP,1,cartao_credito,8,-22.19,-48.79
651ca66635c032df7ec061d4,Panela de pressão,utilidades domesticas,127.15,13.0122903681,2022-12-29,Bruno Rodrigues,SP,3,boleto,1,-22.19,-48.79
651ca66635c032df7ec061d5,Mesa de jantar,moveis,283.51,12.6804936539,2022-12-29,Beatriz Moraes,MG,5,cupom,1,-18.1,-44.38
651ca66635c032df7ec061d6,Celular Plus X42,eletronicos,3377.55,177.4288155325,2022-12-29,Thiago Silva,DF,4,cartao_credito,1,-15.83,-47.86
651ca66635c032df7ec061dc,Bola de vôlei,esporte e lazer,79.83,5.1905551713,2021-01-30,Mariana Ferreira,ES,5,cartao_credito,3,-19.19,-40.34
651ca66635c032df7ec061dd,Violão,instrumentos musicais,318.98,14.5691644458,2021-01-30,Juliana Costa,PA,5,cupom,1,-3.79,-52.48
651ca66635c032df7ec061de,Celular Plus X42,eletronicos,2600.35,138.9919191226,2021-01-30,Beatriz Moraes,PR,4,cartao_credito,3,-24.89,-51.55
651ca66635c032df7ec061df,Secadora de roupas,eletrodomesticos,1689.22,90.229009053,2021-01-30,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec061e0,Blocos de montar,brinquedos,55.91,0.0,2021-01-30,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec061e1,Micro-ondas,eletrodomesticos,554.75,29.8218944968,2021-01-30,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec061e2,Poltrona,moveis,317.84,14.5084628754,2021-01-30,Larissa Alves,SP,5,cupom,1,-22.19,-48.79
651ca66635c032df7ec061e3,Celular Plus X42,eletronicos,3359.6,179.7770081419,2022-01-30,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
651ca66635c032df7ec061e4,Fone de ouvido,eletronicos,94.5,2.6162797722,2022-01-30,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
651ca66635c032df7ec061e5,TV Led UHD 4K,eletronicos,3900.49,205.2737973179,2022-01-30,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
651ca66635c032df7ec061e6,Blocos de montar,brinquedos,58.53,0.0,2022-01-30,Rafael Costa,MG,5,cartao_credito,2,-18.1,-44.38
651ca66635c032df7ec061e7,Poltrona,moveis,295.83,16.6404726989,2022-01-30,Camila Ribeiro,SP,3,boleto,1,-22.19,-48.79
651ca66635c032df7ec061e8,Bicicleta,esporte e lazer,305.94,13.8748236754,2022-01-30,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec061e9,TV Led UHD 4K,eletronicos,3635.78,191.1787861724,2022-01-30,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec061ea,Xadrez de madeira,brinquedos,34.56,2.3713205547,2022-01-30,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec061eb,Fone de ouvido,eletronicos,110.04,6.142424864,2022-01-30,Bianca Santos,SP,1,boleto,1,-22.19,-48.79
651ca66635c032df7ec061ec,Modelagem preditiva,livros,100.54,13.1554621527,2022-01-30,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
651ca66635c032df7ec061ed,Mesa de jantar,moveis,488.14,23.5764255442,2022-01-30,Bianca Santos,PR,5,cartao_credito,1,-24.89,-51.55
651ca66635c032df7ec061ee,Jogo de tabuleiro,brinquedos,221.42,18.1695632444,2023-01-30,Beatriz Moraes,ES,1,cartao_credito,1,-19.19,-40.34
651ca66635c032df7ec061ef,Blocos de montar,brinquedos,50.78,3.6437300654,2023-01-30,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
651ca66635c032df7ec061f0,Copo térmico,esporte e lazer,46.06,3.3924042651,2023-01-30,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec061f1,Fone de ouvido,eletronicos,129.93,7.8067967931,2023-01-30,João Souza,SP,5,cupom,1,-22.19,-48.79
651ca66635c032df7ec061f2,Jogo de panelas,utilidades domesticas,138.56,8.2663183306,2023-01-30,João Souza,SP,5,cupom,1,-22.19,-48.79
651ca66635c032df7ec061f3,Cômoda,moveis,391.32,18.4210518179,2023-01-30,Bruno Rodrigues,MG,4,cartao_credito,10,-18.1,-44.38
651ca66635c032df7ec061f4,Guitarra,instrumentos musicais,923.97,49.8856349758,2023-01-30,Rafael Costa,SP,1,boleto,1,-22.19,-48.79
651ca66635c032df7ec061fb,Sofá retrátil,moveis,940.84,50.3856763857,2021-03-30,Thiago Silva,SC,5,cartao_credito,2,-27.45,-50.95
651ca66635c032df7ec061fc,Mesa de centro,moveis,271.03,12.0159711987,2021-03-30,Bianca Santos,RJ,5,boleto,1,-22.25,-42.66
651ca66635c032df7ec061fd,Boneca bebê,brinquedos,76.09,4.3346894993,2021-03-30,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec061fe,Micro-ondas,eletrodomesticos,474.55,26.9211542143,2021-03-30,Lucas Oliveira,RO,5,cartao_credito,1,-10.83,-63.34
651ca66635c032df7ec061ff,Lava louças,eletrodomesticos,1361.35,73.0188965348,2022-03-30,Felipe Santos,RS,5,cartao_credito,1,-30.17,-53.5
651ca66635c032df7ec06200,Sofá retrátil,moveis,958.4,48.6163558123,2022-03-30,Thiago Silva,SP,5,cartao_credito,10,-22.19,-48.79
651ca66635c032df7ec06201,Jogo de panelas,utilidades domesticas,119.72,6.6635066461,2022-03-30,Rafael Costa,SP,5,cartao_credito,10,-22.19,-48.79
651ca66635c032df7ec06202,Modelagem preditiva,livros,93.04,5.4852046232,2022-03-30,Juliana Costa,RJ,4,cartao_credito,2,-22.25,-42.66
651ca66635c032df7ec06203,Jogo de panelas,utilidades domesticas,116.7,6.5027007315,2022-03-30,Bianca Santos,SC,4,boleto,1,-27.45,-50.95
651ca66635c032df7ec06204,Celular Plus X42,eletronicos,3270.51,181.9428695945,2022-03-30,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
651ca66635c032df7ec06205,Dinossauro Rex,brinquedos,21.0,1.6492913487,2023-03-30,Mariana Ferreira,MG,5,cartao_credito,2,-18.1,-44.38
651ca66635c032df7ec06206,Copo térmico,esporte e lazer,35.68,0.0,2023-03-30,Isabella Pereira,PR,5,cartao_credito,1,-24.89,-51.55
651ca66635c032df7ec06207,Celular Plus X42,eletronicos,2626.51,137.438194964,2023-03-30,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec06208,Copo térmico,esporte e lazer,35.98,3.3149421042,2023-03-30,Thiago Silva,SP,3,cartao_credito,7,-22.19,-48.79
651ca66635c032df7ec06209,Lava louças,eletrodomesticos,1548.87,82.9989328633,2023-03-30,Camila Ribeiro,SP,5,cupom,1,-22.19,-48.79
651ca66635c032df7ec0620a,Cama box,moveis,748.63,37.4467343851,2023-03-30,Pedro Gomes,SP,5,cartao_credito,10,-22.19,-48.79
651ca66635c032df7ec0620b,Micro-ondas,eletrodomesticos,858.16,43.2788773747,2023-03-30,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
651ca66635c032df7ec0620c,Cômoda,moveis,358.97,20.7668669256,2023-03-30,Pedro Gomes,RS,4,cartao_credito,1,-30.17,-53.5
651ca66635c032df7ec0620d,Smartwatch,eletronicos,241.36,10.4361329581,2023-03-30,Isabella Pereira,RS,2,cartao_credito,1,-30.17,-53.5
651ca66635c032df7ec0620e,Bola de basquete,esporte e lazer,39.87,3.0113727299,2023-03-30,Beatriz Moraes,MG,5,boleto,1,-18.1,-44.38
651ca66635c032df7ec0621c,Iniciando em programação,livros,88.55,5.246125631,2021-04-30,Rafael Costa,RN,1,cartao_credito,6,-5.81,-36.59
651ca66635c032df7ec0621d,Cadeira de escritório,moveis,629.52,31.1044852161,2021-04-30,Larissa Alves,CE,5,cartao_credito,7,-5.2,-39.53
651ca66635c032df7ec0621e,Tablet ABXY,eletronicos,1414.57,78.4854132251,2021-04-30,Camila Ribeiro,RJ,5,cartao_credito,5,-22.25,-42.66
651ca66635c032df7ec0621f,Cama box,moveis,842.74,45.404474223,2021-04-30,Bianca Santos,SP,3,cartao_credito,2,-22.19,-48.79
651ca66635c032df7ec06220,Iniciando em programação,livros,50.01,4.315676402,2021-04-30,João Souza,SP,5,boleto,1,-22.19,-48.79
651ca66635c032df7ec06221,TV Led UHD 4K,eletronicos,3428.13,183.426024476,2022-04-30,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
651ca66635c032df7ec06222,Faqueiro,utilidades domesticas,47.55,0.0,2022-04-30,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
651ca66635c032df7ec06223,Sofá retrátil,moveis,828.2,41.6835975064,2022-04-30,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec06224,Cama box,moveis,537.42,26.2004372901,2022-04-30,Larissa Alves,SP,5,cartao_credito,5,-22.19,-48.79
651ca66635c032df7ec06225,Celular Plus X42,eletronicos,2549.42,133.3333843818,2022-04-30,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
651ca66635c032df7ec06226,Impressora,eletronicos,416.25,25.3278765747,2022-04-30,Pedro Gomes,RJ,4,cartao_credito,8,-22.25,-42.66
651ca66635c032df7ec06227,Blocos de montar,brinquedos,50.35,3.3679981774,2022-04-30,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
651ca66635c032df7ec06228,Guarda roupas,moveis,697.39,37.4226962815,2022-04-30,Felipe Santos,MG,4,boleto,1,-18.1,-44.38
651ca66635c032df7ec06231,Headset,eletronicos,248.48,13.5139383806,2021-05-30,Bruno Rodrigues,SC,1,boleto,1,-27.45,-50.95
651ca66635c032df7ec06232,Fone de ouvido,eletronicos,87.3,4.9315882751,2021-05-30,Larissa Alves,MS,1,cartao_credito,2,-20.51,-54.54
651ca66635c032df7ec06233,Xadrez de madeira,brinquedos,39.73,0.0,2021-05-30,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
651ca66635c032df7ec06234,Kit banquetas,moveis,336.72,18.2181038225,2021-05-30,Larissa Alves,RS,5,cartao_credito,1,-30.17,-53.5
651ca66635c032df7ec06235,Cadeira de escritório,moveis,592.76,39.1182670244,2021-05-30,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
651ca66635c032df7ec06236,Kit banquetas,moveis,415.93,22.4357980269,2021-05-30,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
651ca66635c032df7ec06237,Kit banquetas,moveis,426.18,28.9347382651,2021-05-30,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
651ca66635c032df7ec06238,Jogo de tabuleiro,brinquedos,156.21,5.9021516236,2021-05-30,Larissa Alves,RN,5,cartao_credito,5,-5.81,-36.59
651ca66635c032df7ec06239,Fogão,eletrodomesticos,1303.92,70.8289326288,2022-05-30,Rafael Costa,SP,3,cartao_credito,3,-22.19,-48.79
651ca66635c032df7ec0623a,Carrinho controle remoto,brinquedos,80.55,1.8734842395,2022-05-30,Pedro Gomes,SP,4,cartao_credito,4,-22.19,-48.79
651ca66635c032df7ec0623b,Violão,instrumentos musicais,297.01,16.3459934991,2022-05-30,João Souza,RJ,5,cartao_credito,3,-22.25,-42.66
651ca66635c032df7ec0623c,Carrinho controle remoto,brinquedos,77.57,5.0187843131,2022-05-30,Bianca Santos,MG,5,cartao_credito,7,-18.1,-44.38
651ca66635c032df7ec0623d,Iniciando em programação,livros,44.3,0.0,2022-05-30,Felipe Santos,CE,5,boleto,1,-5.2,-39.53
651ca66635c032df7ec06247,Faqueiro,utilidades domesticas,50.64,3.5848428294,2021-06-30,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
